train_number,station_code,station_sequence,scheduled_arrival,actual_arrival,arrival_delay_min,scheduled_distance_km,current_delay_min,section_avg_delay_min,weather_severity,is_weekend,day_of_week,hour_of_day,train_type,priority_score,platform_congestion,num_stops_so_far,halts_scheduled_min
1120,KHED,7,2026-08-26 03:08:00,2026-08-26 03:11:24,3.4,318.0,16.2,4.3,0,0,2,3,EXP,0.55,0.11,7,2.0
1120,ROHA,8,2026-08-26 05:00:00,2026-08-26 05:11:00,11.0,421.0,3.4,6.1,1,0,2,5,EXP,0.55,0.13,8,5.0
1120,PNVL,9,2026-08-26 06:20:00,2026-08-26 06:47:18,27.3,498.0,11.0,17.4,1,0,2,6,EXP,0.55,0.95,9,5.0
1120,KYN,10,2026-08-26 07:33:00,2026-08-26 07:46:42,13.7,533.0,27.3,11.4,0,0,2,7,EXP,0.55,0.95,10,2.0
1120,IGP,11,2026-08-26 09:25:00,2026-08-26 09:43:06,18.1,617.0,13.7,6.4,1,0,2,9,EXP,0.55,0.41,11,15.0
1120,NK,12,2026-08-26 10:20:00,2026-08-26 10:29:30,9.5,667.0,18.1,9.5,0,0,2,10,EXP,0.55,0.54,12,2.0
1120,MMR,13,2026-08-26 11:15:00,2026-08-26 11:32:42,17.7,740.0,9.5,14.5,1,0,2,11,EXP,0.55,0.83,13,2.0
1120,CSN,14,2026-08-26 12:18:00,2026-08-26 12:39:24,21.4,807.0,17.7,8.3,0,0,2,12,EXP,0.55,0.19,14,2.0
1120,JL,15,2026-08-26 13:18:00,2026-08-26 13:38:54,20.9,900.0,21.4,6.7,1,0,2,13,EXP,0.55,0.56,15,2.0
1120,BSL,16,2026-08-26 13:45:00,2026-08-26 14:07:36,22.6,924.0,20.9,12.9,0,0,2,13,EXP,0.55,0.95,16,10.0
1120,MKU,17,2026-08-26 14:33:00,2026-08-26 14:36:30,3.5,979.0,22.6,6.1,0,0,2,14,EXP,0.55,0.26,17,2.0
1120,SEG,18,2026-08-26 15:08:00,2026-08-26 15:11:54,3.9,1032.0,3.5,6.4,0,0,2,15,EXP,0.55,0.16,18,2.0
1120,AK,19,2026-08-26 15:40:00,2026-08-26 15:51:30,11.5,1069.0,3.9,12.2,0,0,2,15,EXP,0.55,0.52,19,3.0
1120,BD,20,2026-08-26 17:32:00,2026-08-26 17:54:24,22.4,1148.0,11.5,5.8,3,0,2,17,EXP,0.55,0.48,20,3.0
1120,DMN,21,2026-08-26 18:09:00,2026-08-26 18:23:30,14.5,1193.0,22.4,3.4,1,0,2,18,EXP,0.55,0.16,21,1.0
1120,PLO,22,2026-08-26 18:24:00,2026-08-26 18:32:48,8.8,1213.0,14.5,4.8,0,0,2,18,EXP,0.55,0.15,22,3.0
1120,WR,23,2026-08-26 19:00:00,2026-08-26 19:17:30,17.5,1243.0,8.8,8.8,0,0,2,19,EXP,0.55,0.36,23,3.0
1120,AJNI,24,2026-08-26 22:00:00,2026-08-26 22:04:36,4.6,1319.0,17.5,7.3,0,0,2,22,EXP,0.55,0.11,24,0.0
1122,KRMI,1,2026-08-26 22:30:00,2026-08-26 22:36:00,6.0,0.0,0.0,3.4,0,0,2,22,EXP,0.55,0.16,1,0.0
1122,THVM,2,2026-08-26 22:44:00,2026-08-26 22:57:12,13.2,17.0,6.0,5.4,0,0,2,22,EXP,0.55,0.2,2,2.0
1122,SWV,3,2026-08-26 23:18:00,2026-08-26 23:22:00,4.0,49.0,13.2,5.9,0,0,2,23,EXP,0.55,0.12,3,2.0
1122,KUDL,4,2026-08-26 23:38:00,2026-08-26 23:42:42,4.7,70.0,4.0,8.0,0,0,2,23,EXP,0.55,0.17,4,2.0
1122,KKW,5,2026-08-26 00:10:00,2026-08-26 00:23:06,13.1,98.0,4.7,1.8,0,0,2,0,EXP,0.55,0.15,5,2.0
1122,RN,6,2026-08-26 01:55:00,2026-08-26 02:13:30,18.5,210.0,13.1,6.1,0,0,2,1,EXP,0.55,0.38,6,5.0
1122,SGR,7,2026-08-26 02:32:00,2026-08-26 02:35:06,3.1,246.0,18.5,3.6,0,0,2,2,EXP,0.55,0.05,7,2.0
1122,CHI,8,2026-08-26 03:14:00,2026-08-26 03:20:54,6.9,288.0,3.1,7.0,0,0,2,3,EXP,0.55,0.21,8,2.0
1122,KHED,9,2026-08-26 03:38:00,2026-08-26 03:52:12,14.2,318.0,6.9,7.3,0,0,2,3,EXP,0.55,0.11,9,2.0
1122,ROHA,10,2026-08-26 06:40:00,2026-08-26 06:48:18,8.3,421.0,14.2,1.6,0,0,2,6,EXP,0.55,0.13,10,5.0
1122,PNVL,11,2026-08-26 07:55:00,2026-08-26 08:06:24,11.4,498.0,8.3,12.9,0,0,2,7,EXP,0.55,0.95,11,5.0
1122,TNA,12,2026-08-26 09:28:00,2026-08-26 09:41:00,13.0,536.0,11.4,14.4,0,0,2,9,EXP,0.55,0.95,12,2.0
1122,DR,13,2026-08-26 10:10:00,2026-08-26 10:26:42,16.7,560.0,13.0,15.9,0,0,2,10,EXP,0.55,0.95,13,3.0
1122,CSMT,14,2026-08-26 10:30:00,2026-08-26 11:07:42,37.7,569.0,16.7,17.4,3,0,2,10,EXP,0.55,0.95,14,0.0
1196,NGP,1,2026-08-26 19:50:00,2026-08-26 20:12:36,22.6,0.0,0.0,12.9,1,0,2,19,EXP,0.55,0.95,1,0.0
1196,WR,2,2026-08-26 20:50:00,2026-08-26 20:58:30,8.5,78.0,22.6,7.3,0,0,2,20,EXP,0.55,0.36,2,3.0
1196,PLO,3,2026-08-26 21:15:00,2026-08-26 21:24:36,9.6,108.0,8.5,6.3,1,0,2,21,EXP,0.55,0.15,3,3.0
1196,DMN,4,2026-08-26 21:35:00,2026-08-26 21:55:24,20.4,128.0,9.6,7.9,0,0,2,21,EXP,0.55,0.16,4,1.0
1196,BD,5,2026-08-26 22:37:00,2026-08-26 22:45:12,8.2,174.0,20.4,5.8,0,0,2,22,EXP,0.55,0.48,5,3.0
1196,AK,6,2026-08-26 23:42:00,2026-08-26 23:57:18,15.3,252.0,8.2,7.7,0,0,2,23,EXP,0.55,0.52,6,3.0
1196,SEG,7,2026-08-26 00:13:00,2026-08-26 00:18:06,5.1,290.0,15.3,4.9,0,0,2,0,EXP,0.55,0.16,7,2.0
1196,MKU,8,2026-08-26 00:53:00,2026-08-26 00:56:48,3.8,342.0,5.1,7.6,0,0,2,0,EXP,0.55,0.26,8,2.0
1196,BSL,9,2026-08-26 01:50:00,2026-08-26 02:08:48,18.8,397.0,3.8,17.4,0,0,2,1,EXP,0.55,0.95,9,10.0
1196,JL,10,2026-08-26 02:28:00,2026-08-26 02:41:36,13.6,421.0,18.8,6.7,0,0,2,2,EXP,0.55,0.56,10,2.0
1196,CSN,11,2026-08-26 03:28:00,2026-08-26 03:43:12,15.2,514.0,13.6,3.8,0,0,2,3,EXP,0.55,0.19,11,2.0
1196,MMR,12,2026-08-26 04:28:00,2026-08-26 04:47:00,19.0,581.0,15.2,13.0,1,0,2,4,EXP,0.55,0.83,12,2.0
1196,NK,13,2026-08-26 05:28:00,2026-08-26 05:38:06,10.1,654.0,19.0,11.0,0,0,2,5,EXP,0.55,0.54,13,2.0
1196,IGP,14,2026-08-26 06:50:00,2026-08-26 07:16:30,26.5,705.0,10.1,10.9,3,0,2,6,EXP,0.55,0.41,14,15.0
1196,KYN,15,2026-08-26 09:11:00,2026-08-26 09:22:18,11.3,788.0,26.5,11.4,0,0,2,9,EXP,0.55,0.95,15,2.0
1196,PNVL,16,2026-08-26 10:10:00,2026-08-26 10:36:30,26.5,823.0,11.3,12.9,2,0,2,10,EXP,0.55,0.95,16,5.0
1196,ROHA,17,2026-08-26 12:55:00,2026-08-26 13:01:42,6.7,900.0,26.5,4.6,0,0,2,12,EXP,0.55,0.13,17,5.0
1196,KHED,18,2026-08-26 14:30:00,2026-08-26 14:50:12,20.2,1004.0,6.7,5.8,3,0,2,14,EXP,0.55,0.11,18,2.0
1196,CHI,19,2026-08-26 14:44:00,2026-08-26 14:51:18,7.3,1033.0,20.2,8.5,0,0,2,14,EXP,0.55,0.21,19,2.0
1196,SGR,20,2026-08-26 15:26:00,2026-08-26 15:39:12,13.2,1076.0,7.3,0.6,0,0,2,15,EXP,0.55,0.05,20,2.0
1196,RN,21,2026-08-26 16:10:00,2026-08-26 16:24:24,14.4,1109.0,13.2,6.1,1,0,2,16,EXP,0.55,0.38,21,5.0
1196,KKW,22,2026-08-26 18:10:00,2026-08-26 18:19:24,9.4,1233.0,14.4,4.8,1,0,2,18,EXP,0.55,0.15,22,2.0
1196,KUDL,23,2026-08-26 18:34:00,2026-08-26 18:46:42,12.7,1261.0,9.4,6.5,2,0,2,18,EXP,0.55,0.17,23,2.0
1196,SWV,24,2026-08-26 19:14:00,2026-08-26 19:23:06,9.1,1282.0,12.7,7.4,0,0,2,19,EXP,0.55,0.12,24,2.0
1196,THVM,25,2026-08-26 19:48:00,2026-08-26 19:55:18,7.3,1314.0,9.1,2.4,1,0,2,19,EXP,0.55,0.2,25,2.0
1196,KRMI,26,2026-08-26 21:30:00,2026-08-26 21:33:54,3.9,1332.0,7.3,3.4,0,0,2,21,EXP,0.55,0.16,26,0.0
1301,PUNE,1,2026-08-26 18:50:00,2026-08-26 19:15:42,25.7,0.0,0.0,12.9,2,0,2,18,EXP,0.55,0.95,1,0.0
1301,LNL,2,2026-08-26 19:55:00,2026-08-26 20:21:54,26.9,63.0,25.7,10.3,1,0,2,19,EXP,0.55,0.61,2,2.0
1301,PNVL,3,2026-08-26 21:20:00,2026-08-26 21:42:24,22.4,120.0,26.9,15.9,0,0,2,21,EXP,0.55,0.95,3,30.0
1301,ROHA,4,2026-08-26 23:30:00,2026-08-26 23:47:18,17.3,197.0,22.4,7.6,2,0,2,23,EXP,0.55,0.13,4,5.0
1301,KHED,5,2026-08-26 00:48:00,2026-08-26 01:01:42,13.7,300.0,17.3,1.3,0,0,2,0,EXP,0.55,0.11,5,2.0
1301,CHI,6,2026-08-26 01:10:00,2026-08-26 01:20:42,10.7,330.0,13.7,4.0,0,0,2,1,EXP,0.55,0.21,6,2.0
1301,RN,7,2026-08-26 02:25:00,2026-08-26 02:29:24,4.4,405.0,10.7,7.6,0,0,2,2,EXP,0.55,0.38,7,5.0
1301,KKW,8,2026-08-26 03:44:00,2026-08-26 03:59:36,15.6,529.0,4.4,6.3,0,0,2,3,EXP,0.55,0.15,8,2.0
1301,KUDL,9,2026-08-26 04:08:00,2026-08-26 04:15:54,7.9,557.0,15.6,8.0,0,0,2,4,EXP,0.55,0.17,9,2.0
1301,THVM,10,2026-08-26 05:04:00,2026-08-26 05:04:30,0.5,611.0,7.9,2.4,0,0,2,5,EXP,0.55,0.2,10,2.0
1301,MAO,11,2026-08-26 06:20:00,2026-08-26 06:34:30,14.5,657.0,0.5,6.9,0,0,2,6,EXP,0.55,0.45,11,10.0
1301,KAWR,12,2026-08-26 07:22:00,2026-08-26 07:30:24,8.4,715.0,14.5,6.0,0,0,2,7,EXP,0.55,0.25,12,2.0
1301,KT,13,2026-08-26 08:08:00,2026-08-26 08:23:36,15.6,770.0,8.4,5.8,2,0,2,8,EXP,0.55,0.11,13,2.0
1301,KUDA,14,2026-08-26 10:00:00,2026-08-26 10:10:42,10.7,879.0,15.6,7.4,0,0,2,10,EXP,0.55,0.12,14,2.0
1301,UD,15,2026-08-26 10:36:00,2026-08-26 10:41:54,5.9,911.0,10.7,3.2,0,0,2,10,EXP,0.55,0.27,15,2.0
1301,MULK,16,2026-08-26 11:10:00,2026-08-26 11:15:42,5.7,947.0,5.9,2.1,0,0,2,11,EXP,0.55,0.05,16,2.0
1301,MAJN,17,2026-08-26 12:30:00,2026-08-26 12:37:06,7.1,976.0,5.7,6.7,0,0,2,12,EXP,0.55,0.31,17,0.0
1302,MAJN,1,2026-08-26 15:45:00,2026-08-26 15:51:42,6.7,0.0,0.0,5.2,0,0,2,15,EXP,0.55,0.31,1,0.0
1302,MULK,2,2026-08-26 16:26:00,2026-08-26 16:27:00,1.0,31.0,6.7,3.6,0,0,2,16,EXP,0.55,0.05,2,2.0
1302,UD,3,2026-08-26 17:08:00,2026-08-26 17:33:06,25.1,67.0,1.0,7.7,3,0,2,17,EXP,0.55,0.27,3,2.0
1302,KUDA,4,2026-08-26 17:40:00,2026-08-26 18:02:06,22.1,99.0,25.1,7.4,0,0,2,17,EXP,0.55,0.12,4,2.0
1302,KT,5,2026-08-26 19:56:00,2026-08-26 19:58:36,2.6,207.0,22.1,1.3,0,0,2,19,EXP,0.55,0.11,5,2.0
1302,KAWR,6,2026-08-26 20:50:00,2026-08-26 20:53:36,3.6,262.0,2.6,4.5,0,0,2,20,EXP,0.55,0.25,6,2.0
1302,MAO,7,2026-08-26 22:10:00,2026-08-26 22:17:24,7.4,320.0,3.6,8.4,0,0,2,22,EXP,0.55,0.45,7,10.0
1302,THVM,8,2026-08-26 23:18:00,2026-08-26 23:31:00,13.0,371.0,7.4,6.9,2,0,2,23,EXP,0.55,0.2,8,2.0
1302,KUDL,9,2026-08-26 00:18:00,2026-08-26 00:29:12,11.2,424.0,13.0,8.0,1,0,2,0,EXP,0.55,0.17,9,2.0
1302,KKW,10,2026-08-26 00:50:00,2026-08-26 00:59:00,9.0,452.0,11.2,1.8,1,0,2,0,EXP,0.55,0.15,10,2.0
1302,RN,11,2026-08-26 02:55:00,2026-08-26 03:03:06,8.1,564.0,9.0,6.1,0,0,2,2,EXP,0.55,0.38,11,5.0
1302,CHI,12,2026-08-26 04:20:00,2026-08-26 04:36:06,16.1,642.0,8.1,5.5,1,0,2,4,EXP,0.55,0.21,12,2.0
1302,KHED,13,2026-08-26 04:54:00,2026-08-26 05:02:30,8.5,672.0,16.1,5.8,1,0,2,4,EXP,0.55,0.11,13,2.0
1302,ROHA,14,2026-08-26 07:10:00,2026-08-26 07:14:36,4.6,775.0,8.5,7.6,0,0,2,7,EXP,0.55,0.13,14,5.0
1302,PNVL,15,2026-08-26 09:30:00,2026-08-26 09:41:06,11.1,853.0,4.6,11.4,0,0,2,9,EXP,0.55,0.95,15,30.0
1302,LNL,16,2026-08-26 11:32:00,2026-08-26 11:40:36,8.6,909.0,11.1,8.8,0,0,2,11,EXP,0.55,0.61,16,3.0
1302,PUNE,17,2026-08-26 13:10:00,2026-08-26 13:26:18,16.3,973.0,8.6,14.4,1,0,2,13,EXP,0.55,0.95,17,0.0
1442,DSJ,1,2026-08-26 11:15:00,2026-08-26 11:24:06,9.1,0.0,0.0,2.7,0,0,2,11,EXP,0.55,0.1,1,0.0
1442,MTJ,2,2026-08-26 13:50:00,2026-08-26 14:01:12,11.2,134.0,9.1,13.0,0,0,2,13,EXP,0.55,0.83,2,5.0
1442,AGC,3,2026-08-26 14:50:00,2026-08-26 15:00:00,10.0,188.0,11.2,12.8,0,0,2,14,EXP,0.55,0.69,3,5.0
1442,GWL,4,2026-08-26 18:30:00,2026-08-26 18:43:06,13.1,295.0,10.0,13.4,0,0,2,18,EXP,0.55,0.62,4,5.0
1442,JHS,5,2026-08-26 22:10:00,2026-08-26 22:21:54,11.9,392.0,13.1,11.4,0,0,2,22,EXP,0.55,0.95,5,5.0
1442,BPL,6,2026-08-26 04:05:00,2026-08-26 04:17:06,12.1,681.0,11.9,12.7,0,0,2,4,EXP,0.55,0.93,6,5.0
1442,ET,7,2026-08-26 06:55:00,2026-08-26 07:12:36,17.6,773.0,12.1,14.4,1,0,2,6,EXP,0.55,0.95,7,5.0
1442,KNW,8,2026-08-26 10:10:00,2026-08-26 10:24:00,14.0,957.0,17.6,11.1,1,0,2,10,EXP,0.55,0.55,8,5.0
1442,BSL,9,2026-08-26 12:30:00,2026-08-26 12:48:00,18.0,1080.0,14.0,17.4,0,0,2,12,EXP,0.55,0.95,9,5.0
1442,MMR,10,2026-08-26 16:00:00,2026-08-26 16:18:12,18.2,1264.0,18.0,10.0,0,0,2,16,EXP,0.55,0.83,10,5.0
1442,DD,11,2026-08-26 23:50:00,2026-08-26 23:57:06,7.1,1497.0,18.2,8.0,0,0,2,23,EXP,0.55,0.54,11,5.0
1442,PUNE,12,2026-08-26 01:45:00,2026-08-26 02:00:48,15.8,1575.0,7.1,14.4,0,0,2,1,EXP,0.55,0.95,12,5.0
1442,KK,13,2026-08-26 02:15:00,2026-08-26 02:20:42,5.7,1581.0,15.8,7.4,0,0,2,2,EXP,0.55,0.24,13,0.0
1655,PUNE,1,2026-08-26 10:45:00,2026-08-26 11:10:54,25.9,0.0,0.0,12.9,0,0,2,10,EXP,0.55,0.95,1,0.0
1655,DD,2,2026-08-26 12:05:00,2026-08-26 12:24:36,19.6,77.0,25.9,9.5,0,0,2,12,EXP,0.55,0.54,2,15.0
1655,ANG,3,2026-08-26 13:57:00,2026-08-26 14:00:48,3.8,161.0,19.6,7.5,0,0,2,13,EXP,0.55,0.25,3,3.0
1655,KPG,4,2026-08-26 15:58:00,2026-08-26 16:06:54,8.9,272.0,3.8,9.7,0,0,2,15,EXP,0.55,0.31,4,2.0
1655,MMR,5,2026-08-26 17:20:00,2026-08-26 17:33:42,13.7,314.0,8.9,10.0,0,0,2,17,EXP,0.55,0.83,5,5.0
1655,BSL,6,2026-08-26 20:10:00,2026-08-26 20:23:30,13.5,498.0,13.7,12.9,0,0,2,20,EXP,0.55,0.95,6,10.0
1655,KNW,7,2026-08-26 23:40:00,2026-08-26 23:48:30,8.5,621.0,13.5,9.6,0,0,2,23,EXP,0.55,0.55,7,5.0
1655,HD,8,2026-08-26 00:55:00,2026-08-26 00:59:30,4.5,729.0,8.5,7.3,0,0,2,0,EXP,0.55,0.23,8,2.0
1655,ET,9,2026-08-26 02:15:00,2026-08-26 02:35:00,20.0,805.0,4.5,17.4,1,0,2,2,EXP,0.55,0.95,9,15.0
1655,PPI,10,2026-08-26 03:18:00,2026-08-26 03:28:12,10.2,872.0,20.0,3.8,0,0,2,3,EXP,0.55,0.32,10,2.0
1655,NU,11,2026-08-26 04:38:00,2026-08-26 04:46:36,8.6,966.0,10.2,4.9,0,0,2,4,EXP,0.55,0.28,11,2.0
1655,MML,12,2026-08-26 06:07:00,2026-08-26 06:12:12,5.2,1046.0,8.6,4.8,0,0,2,6,EXP,0.55,0.15,12,2.0
1655,JBP,13,2026-08-26 06:15:00,2026-08-26 06:25:36,10.6,1050.0,5.2,12.8,0,0,2,6,EXP,0.55,0.69,13,0.0
1656,JBP,1,2026-08-26 19:30:00,2026-08-26 19:45:00,15.0,0.0,0.0,9.8,1,0,2,19,EXP,0.55,0.69,1,0.0
1656,MML,2,2026-08-26 19:36:00,2026-08-26 19:57:12,21.2,3.0,15.0,4.8,0,0,2,19,EXP,0.55,0.15,2,2.0
1656,NU,3,2026-08-26 20:33:00,2026-08-26 20:51:54,18.9,84.0,21.2,7.9,0,0,2,20,EXP,0.55,0.28,3,2.0
1656,PPI,4,2026-08-26 21:53:00,2026-08-26 21:59:54,6.9,177.0,18.9,9.8,0,0,2,21,EXP,0.55,0.32,4,2.0
1656,ET,5,2026-08-26 23:35:00,2026-08-27 00:01:30,26.5,245.0,6.9,11.4,3,0,2,23,EXP,0.55,0.95,5,10.0
1656,HD,6,2026-08-26 00:36:00,2026-08-26 00:45:18,9.3,320.0,26.5,4.3,1,0,2,0,EXP,0.55,0.23,6,2.0
1656,KNW,7,2026-08-26 02:15:00,2026-08-26 02:24:30,9.5,428.0,9.3,9.6,0,0,2,2,EXP,0.55,0.55,7,5.0
1656,BSL,8,2026-08-26 04:00:00,2026-08-26 04:13:00,13.0,552.0,9.5,15.9,0,0,2,4,EXP,0.55,0.95,8,10.0
1656,MMR,9,2026-08-26 06:45:00,2026-08-26 07:01:48,16.8,736.0,13.0,16.0,0,0,2,6,EXP,0.55,0.83,9,5.0
1656,KPG,10,2026-08-26 07:53:00,2026-08-26 07:58:48,5.8,777.0,16.8,3.7,0,0,2,7,EXP,0.55,0.31,10,2.0
1656,ANG,11,2026-08-26 09:57:00,2026-08-26 10:01:42,4.7,888.0,5.8,4.5,0,0,2,9,EXP,0.55,0.25,11,3.0
1656,DD,12,2026-08-26 12:10:00,2026-08-26 12:18:24,8.4,972.0,4.7,9.5,0,0,2,12,EXP,0.55,0.54,12,15.0
1656,PUNE,13,2026-08-26 14:05:00,2026-08-26 14:25:30,20.5,1050.0,8.4,15.9,0,0,2,14,EXP,0.55,0.95,13,0.0
1705,BDTS,1,2026-08-26 00:15:00,2026-08-26 00:19:18,4.3,0.0,0.0,6.1,0,0,2,0,SF,0.85,0.38,1,0.0
1705,BVI,2,2026-08-26 00:45:00,2026-08-26 01:20:00,35.0,18.0,4.3,9.7,1,0,2,0,SF,0.85,0.56,2,3.0
1705,VAPI,3,2026-08-26 02:40:00,2026-08-26 02:52:18,12.3,158.0,35.0,12.4,0,0,2,2,SF,0.85,0.66,3,2.0
1705,ST,4,2026-08-26 04:25:00,2026-08-26 04:41:12,16.2,251.0,12.3,17.4,0,0,2,4,SF,0.85,0.95,4,3.0
1705,BRC,5,2026-08-26 06:10:00,2026-08-26 06:30:54,20.9,380.0,16.2,11.4,1,0,2,6,SF,0.85,0.95,5,10.0
1705,RTM,6,2026-08-26 10:00:00,2026-08-26 10:21:06,21.1,642.0,20.9,9.5,0,0,2,10,SF,0.85,0.67,6,10.0
1705,UJN,7,2026-08-26 11:50:00,2026-08-26 11:56:30,6.5,741.0,21.1,8.8,0,0,2,11,SF,0.85,0.48,7,10.0
1705,BIH,8,2026-08-26 14:50:00,2026-08-26 14:58:06,8.1,914.0,6.5,6.4,0,0,2,14,SF,0.85,0.16,8,2.0
1705,BPL,9,2026-08-26 15:15:00,2026-08-26 15:38:24,23.4,925.0,8.1,17.2,1,0,2,15,SF,0.85,0.93,9,5.0
1705,HBD,10,2026-08-26 16:30:00,2026-08-26 16:39:48,9.8,998.0,23.4,2.3,0,0,2,16,SF,0.85,0.19,10,2.0
1705,ET,11,2026-08-26 16:50:00,2026-08-26 17:03:00,13.0,1016.0,9.8,12.9,0,0,2,16,SF,0.85,0.95,11,15.0
1705,PPI,12,2026-08-26 17:48:00,2026-08-26 18:05:00,17.0,1084.0,13.0,6.8,1,0,2,17,SF,0.85,0.32,12,2.0
1705,NU,13,2026-08-26 19:28:00,2026-08-26 19:32:18,4.3,1177.0,17.0,7.9,0,0,2,19,SF,0.85,0.28,13,2.0
1705,JBP,14,2026-08-26 21:40:00,2026-08-26 21:48:30,8.5,1261.0,4.3,14.3,0,0,2,21,SF,0.85,0.69,14,0.0
1706,JBP,1,2026-08-26 14:20:00,2026-08-26 14:30:48,10.8,0.0,0.0,9.8,0,0,2,14,SF,0.85,0.69,1,0.0
1706,NU,2,2026-08-26 15:38:00,2026-08-26 15:49:06,11.1,84.0,10.8,6.4,0,0,2,15,SF,0.85,0.28,2,2.0
1706,PPI,3,2026-08-26 16:38:00,2026-08-26 16:45:36,7.6,177.0,11.1,8.3,0,0,2,16,SF,0.85,0.32,3,2.0
1706,ET,4,2026-08-26 18:10:00,2026-08-26 18:26:36,16.6,245.0,7.6,17.4,0,0,2,18,SF,0.85,0.95,4,15.0
1706,HBD,5,2026-08-26 18:50:00,2026-08-26 18:56:36,6.6,262.0,16.6,2.3,0,0,2,18,SF,0.85,0.19,5,2.0
1706,BPL,6,2026-08-26 20:25:00,2026-08-26 20:41:24,16.4,336.0,6.6,12.7,0,0,2,20,SF,0.85,0.93,6,10.0
1706,BIH,7,2026-08-26 20:50:00,2026-08-26 21:02:12,12.2,347.0,16.4,4.9,0,0,2,20,SF,0.85,0.16,7,2.0
1706,UJN,8,2026-08-26 23:25:00,2026-08-26 23:32:24,7.4,520.0,12.2,10.3,0,0,2,23,SF,0.85,0.48,8,10.0
1706,RTM,9,2026-08-26 01:15:00,2026-08-26 01:29:12,14.2,619.0,7.4,14.0,0,0,2,1,SF,0.85,0.67,9,10.0
1706,BRC,10,2026-08-26 04:45:00,2026-08-26 05:13:30,28.5,882.0,14.2,11.4,1,0,2,4,SF,0.85,0.95,10,10.0
1706,ST,11,2026-08-26 06:40:00,2026-08-26 07:01:00,21.0,1011.0,28.5,12.9,1,0,2,6,SF,0.85,0.95,11,5.0
1706,VAPI,12,2026-08-26 08:02:00,2026-08-26 08:26:00,24.0,1103.0,21.0,10.9,1,0,2,8,SF,0.85,0.66,12,2.0
1706,BVI,13,2026-08-26 10:25:00,2026-08-26 10:33:36,8.6,1243.0,24.0,11.2,0,0,2,10,SF,0.85,0.56,13,2.0
1706,BDTS,14,2026-08-26 11:15:00,2026-08-26 11:29:06,14.1,1262.0,8.6,10.6,0,0,2,11,SF,0.85,0.38,14,0.0
1707,JBP,1,2026-08-26 09:15:00,2026-08-26 09:32:30,17.5,0.0,0.0,9.8,0,0,2,9,EXP,0.55,0.69,1,0.0
1707,KMZ,2,2026-08-26 10:28:00,2026-08-26 10:34:54,6.9,89.0,17.5,5.2,1,0,2,10,EXP,0.55,0.18,2,2.0
1707,DMO,3,2026-08-26 11:58:00,2026-08-26 12:16:54,18.9,199.0,6.9,7.6,2,0,2,11,EXP,0.55,0.26,3,2.0
1707,SGO,4,2026-08-26 13:00:00,2026-08-26 13:14:24,14.4,276.0,18.9,9.5,1,0,2,13,EXP,0.55,0.29,4,5.0
1707,MAKR,5,2026-08-26 14:10:00,2026-08-26 14:18:30,8.5,347.0,14.4,1.3,0,0,2,14,EXP,0.55,0.11,5,2.0
1707,LAR,6,2026-08-26 15:15:00,2026-08-26 15:27:18,12.3,406.0,8.5,4.7,1,0,2,15,EXP,0.55,0.27,6,2.0
1707,JHS,7,2026-08-26 16:35:00,2026-08-26 17:19:06,44.1,495.0,12.3,14.4,1,0,2,16,EXP,0.55,0.95,7,10.0
1707,GWL,8,2026-08-26 18:00:00,2026-08-26 18:29:54,29.9,592.0,44.1,11.9,1,0,2,18,EXP,0.55,0.62,8,2.0
1707,AGC,9,2026-08-26 19:45:00,2026-08-26 20:06:42,21.7,699.0,29.9,14.3,1,0,2,19,EXP,0.55,0.69,9,5.0
1707,MTJ,10,2026-08-26 20:48:00,2026-08-26 21:02:18,14.3,752.0,21.7,10.0,0,0,2,20,EXP,0.55,0.83,10,2.0
1707,NDLS,11,2026-08-26 00:20:00,2026-08-26 00:36:48,16.8,888.0,14.3,12.9,1,0,2,0,EXP,0.55,0.95,11,30.0
1707,UMB,12,2026-08-26 04:00:00,2026-08-26 04:16:42,16.7,1086.0,16.8,14.4,0,0,2,4,EXP,0.55,0.95,12,5.0
1707,LDH,13,2026-08-26 07:45:00,2026-08-26 08:11:30,26.5,1200.0,16.7,15.5,2,0,2,7,EXP,0.55,0.92,13,10.0
1707,JUC,14,2026-08-26 08:57:00,2026-08-26 09:31:36,34.6,1256.0,26.5,13.4,0,0,2,8,EXP,0.55,0.62,14,5.0
1707,BEAS,15,2026-08-26 09:40:00,2026-08-26 09:50:30,10.5,1293.0,34.6,5.0,0,0,2,9,EXP,0.55,0.42,15,2.0
1707,ASR,16,2026-08-26 10:45:00,2026-08-26 11:00:42,15.7,1335.0,10.5,7.4,0,0,2,10,EXP,0.55,0.49,16,10.0
1707,ATT,17,2026-08-26 11:45:00,2026-08-26 11:57:00,12.0,1360.0,15.7,3.4,2,0,2,11,EXP,0.55,0.03,17,0.0
1708,ATT,1,2026-08-26 14:45:00,2026-08-26 14:58:12,13.2,0.0,0.0,1.9,1,0,2,14,EXP,0.55,0.03,1,0.0
1708,ASR,2,2026-08-26 15:40:00,2026-08-26 15:45:24,5.4,25.0,13.2,8.9,0,0,2,15,EXP,0.55,0.49,2,10.0
1708,BEAS,3,2026-08-26 16:20:00,2026-08-26 16:37:30,17.5,67.0,5.4,9.5,0,0,2,16,EXP,0.55,0.42,3,2.0
1708,JUC,4,2026-08-26 16:55:00,2026-08-26 17:20:06,25.1,103.0,17.5,13.4,3,0,2,16,EXP,0.55,0.62,4,5.0
